Time;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18
05_02_2023_06_31_05;38.0;86.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_06_36_05;38.0;86.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_06_41_05;38.0;86.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_06_46_05;38.0;87.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_06_51_05;38.0;87.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_06_56_05;38.0;86.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_07_01_05;38.0;87.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_07_06_05;38.0;87.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_07_11_05;38.0;87.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_07_16_05;38.0;87.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_07_21_05;38.0;87.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_07_26_05;38.0;87.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_07_31_05;38.0;87.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_07_36_05;38.0;87.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_07_41_05;38.0;87.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_07_46_05;38.0;87.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_07_51_05;38.0;87.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_07_56_05;38.0;87.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_08_01_05;38.0;87.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_08_06_05;38.0;87.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_08_11_05;38.0;87.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_08_16_05;38.0;87.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_08_21_05;38.0;86.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_08_26_05;38.0;86.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_08_31_05;38.0;86.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_08_36_05;38.0;86.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_08_41_05;38.0;86.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_08_46_05;38.0;86.0;0.0;37.0;61.0;92.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_08_51_05;38.0;86.0;0.0;37.0;61.0;92.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_08_56_05;38.0;86.0;0.0;37.0;61.0;92.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_09_01_05;38.0;86.0;0.0;37.0;61.0;92.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_09_06_05;38.0;86.0;0.0;37.0;61.0;92.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_09_11_05;38.0;86.0;0.0;37.0;61.0;92.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_09_16_05;39.0;86.0;0.0;37.0;61.0;92.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_09_21_05;39.0;86.0;0.0;37.0;61.0;92.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_09_26_05;38.0;86.0;0.0;37.0;61.0;92.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_09_31_05;39.0;86.0;0.0;37.0;61.0;92.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_09_36_05;38.0;86.0;0.0;37.0;61.0;92.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_09_41_05;39.0;86.0;0.0;37.0;61.0;92.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_09_46_05;39.0;86.0;0.0;37.0;61.0;92.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_09_51_05;39.0;86.0;0.0;37.0;61.0;92.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_09_56_05;39.0;86.0;0.0;37.0;61.0;92.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_10_01_05;39.0;86.0;0.0;37.0;61.0;91.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_10_06_05;39.0;86.0;0.0;37.0;61.0;91.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_10_11_05;39.0;86.0;0.0;37.0;61.0;91.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;94.0;76.0;76.0;84.0
05_02_2023_10_16_05;39.0;86.0;0.0;37.0;61.0;91.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;94.0;76.0;76.0;84.0
05_02_2023_10_21_05;39.0;86.0;0.0;37.0;61.0;91.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_10_26_05;39.0;86.0;0.0;37.0;61.0;91.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_10_31_05;39.0;86.0;0.0;37.0;61.0;91.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_10_36_05;39.0;86.0;0.0;37.0;61.0;91.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;76.0;76.0;84.0
05_02_2023_10_41_05;39.0;86.0;0.0;37.0;61.0;91.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;94.0;76.0;76.0;84.0
05_02_2023_10_46_05;39.0;86.0;0.0;37.0;61.0;91.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;76.0;76.0;84.0
05_02_2023_10_51_05;39.0;86.0;0.0;37.0;61.0;91.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;76.0;76.0;84.0
05_02_2023_10_56_05;39.0;86.0;0.0;37.0;61.0;91.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;76.0;76.0;84.0
05_02_2023_11_01_05;39.0;86.0;0.0;37.0;61.0;91.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;76.0;76.0;84.0
05_02_2023_11_06_05;39.0;86.0;0.0;37.0;61.0;90.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;76.0;76.0;84.0
05_02_2023_11_11_05;39.0;86.0;0.0;37.0;61.0;90.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;76.0;76.0;84.0
05_02_2023_11_16_05;39.0;86.0;0.0;37.0;61.0;90.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;76.0;76.0;84.0
05_02_2023_11_21_05;39.0;86.0;0.0;37.0;61.0;90.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;76.0;76.0;84.0
05_02_2023_11_26_05;39.0;86.0;0.0;37.0;61.0;90.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;77.0;76.0;84.0
05_02_2023_11_31_05;39.0;86.0;0.0;37.0;61.0;90.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;76.0;76.0;84.0
05_02_2023_11_36_05;39.0;86.0;0.0;37.0;61.0;90.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;76.0;76.0;84.0
05_02_2023_11_41_05;39.0;86.0;0.0;37.0;61.0;90.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;77.0;76.0;84.0
05_02_2023_11_46_05;39.0;86.0;0.0;37.0;61.0;90.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;76.0;76.0;84.0
05_02_2023_11_51_05;39.0;86.0;0.0;37.0;61.0;90.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;76.0;76.0;84.0
05_02_2023_11_56_05;39.0;86.0;0.0;37.0;61.0;89.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;77.0;76.0;84.0
05_02_2023_12_06_04;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;77.0;76.0;84.0
05_02_2023_12_11_04;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;77.0;76.0;84.0
05_02_2023_12_16_05;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;77.0;76.0;84.0
05_02_2023_12_21_05;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;77.0;76.0;84.0
05_02_2023_12_26_05;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;77.0;76.0;84.0
05_02_2023_12_31_05;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;77.0;76.0;84.0
05_02_2023_12_36_05;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;77.0;76.0;84.0
05_02_2023_12_41_04;32.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;77.0;75.0;84.0
05_02_2023_12_46_04;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;77.0;75.0;84.0
05_02_2023_12_51_04;33.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;77.0;75.0;84.0
05_02_2023_12_56_05;33.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;77.0;75.0;84.0
05_02_2023_13_01_05;33.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;77.0;75.0;84.0
05_02_2023_13_06_05;33.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;77.0;75.0;84.0
05_02_2023_13_11_05;33.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;77.0;75.0;84.0
05_02_2023_13_16_05;33.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;77.0;75.0;84.0
05_02_2023_13_21_04;33.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;76.0;75.0;84.0
05_02_2023_13_26_04;33.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;76.0;75.0;84.0
05_02_2023_13_31_05;33.0;87.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;75.0;84.0
05_02_2023_13_36_05;33.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;95.0;95.0;76.0;75.0;84.0
05_02_2023_13_41_05;33.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_13_46_05;33.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;75.0;84.0
05_02_2023_13_51_05;33.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;95.0;95.0;76.0;75.0;84.0
05_02_2023_13_56_05;32.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;95.0;95.0;76.0;75.0;84.0
05_02_2023_14_01_04;33.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;95.0;95.0;76.0;75.0;84.0
05_02_2023_14_06_04;32.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;95.0;95.0;76.0;76.0;84.0
05_02_2023_14_11_04;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;95.0;95.0;76.0;76.0;84.0
05_02_2023_14_16_05;32.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;95.0;95.0;76.0;75.0;84.0
05_02_2023_14_21_05;32.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;95.0;95.0;76.0;75.0;84.0
05_02_2023_14_26_05;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;95.0;95.0;76.0;75.0;84.0
05_02_2023_14_31_05;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;95.0;95.0;76.0;76.0;84.0
05_02_2023_14_36_05;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;95.0;95.0;76.0;76.0;84.0
05_02_2023_14_41_04;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;95.0;95.0;76.0;76.0;84.0
05_02_2023_14_46_04;34.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;95.0;95.0;76.0;76.0;84.0
05_02_2023_14_51_04;34.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;95.0;95.0;76.0;76.0;84.0
05_02_2023_14_56_05;34.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_15_01_05;34.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_15_06_05;34.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;95.0;95.0;76.0;76.0;84.0
05_02_2023_15_11_05;34.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_15_16_05;34.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_15_21_04;34.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_15_26_04;34.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_15_31_04;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_15_36_05;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_15_41_05;34.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_15_46_05;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_15_51_05;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_15_56_05;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_16_01_04;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_16_06_04;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_16_11_05;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_16_16_05;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_16_21_05;33.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_16_26_05;34.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_16_31_05;34.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_16_36_05;36.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_16_41_04;36.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_16_46_04;36.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_16_51_04;36.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_16_56_05;36.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_17_01_05;36.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_17_06_05;36.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_17_11_05;36.0;88.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_17_16_05;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_17_21_04;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_17_26_04;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_17_31_04;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_17_36_05;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_17_41_05;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_17_46_05;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_17_51_05;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_17_56_05;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_18_01_04;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_18_06_04;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_18_11_05;35.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_18_16_05;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_18_21_05;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_18_26_05;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_18_31_05;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_18_36_05;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_18_41_04;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_18_46_04;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_18_51_04;35.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_18_56_05;35.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_19_01_05;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_19_06_05;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_19_11_05;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_19_16_05;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_19_21_04;35.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_19_26_04;35.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_19_31_04;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_19_36_05;35.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_19_41_05;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;67.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_19_46_05;35.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_19_51_05;36.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_19_56_05;35.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_20_01_04;35.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_20_06_04;35.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
05_02_2023_20_11_04;35.0;89.0;0.0;37.0;61.0;93.0;92.0;89.0;0.0;0.0;58.0;68.0;97.0;94.0;94.0;76.0;76.0;84.0
